,season,team1,team2,0,teams,ANA,ARI,ATL,BAL,BOS,CHC,CHW,CIN,CLE,COL,DET,FLA,HOU,KCR,LAD,MIL,MIN,NYM,NYY,OAK,PHI,PIT,SDP,SEA,SFG,STL,TBD,TEX,TOR,WSN
241,1874.0,HR1,PH1,5.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1874.0,HR1,PH2,6.0,HR1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1874.0,NY2,ATL,5.0,ATLNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1874.0,NY2,BL1,5.0,BL1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1874.0,NY2,BR2,5.0,BR2NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1874.0,NY2,CHC,5.0,CHCNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1874.0,NY2,HR1,6.0,HR1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1874.0,NY2,PH1,5.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1874.0,NY2,PH2,4.0,NY2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1874.0,PH1,ATL,5.0,ATLPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1874.0,PH1,BL1,2.0,BL1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1874.0,PH1,BR2,5.0,BR2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1874.0,PH1,CHC,5.0,CHCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1874.0,PH1,HR1,2.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1874.0,PH1,NY2,5.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1874.0,PH1,PH2,5.0,PH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1874.0,PH2,ATL,5.0,ATLPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1874.0,PH2,BL1,2.0,BL1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1874.0,PH2,BR2,4.0,BR2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1874.0,PH2,CHC,5.0,CHCPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1874.0,PH2,HR1,2.0,HR1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1874.0,PH2,NY2,2.0,NY2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1874.0,PH2,PH1,5.0,PH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1875.0,ATL,BR2,3.0,ATLBR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1875.0,ATL,CHC,5.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1875.0,ATL,HR1,5.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1875.0,ATL,NH1,2.0,ATLNH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1875.0,ATL,NY2,5.0,ATLNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1875.0,ATL,PH1,6.0,ATLPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1875.0,ATL,PH2,2.0,ATLPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1875.0,ATL,PH3,2.0,ATLPH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1875.0,ATL,SL2,4.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1875.0,ATL,WS6,3.0,ATLWS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1875.0,BR2,ATL,3.0,ATLBR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1875.0,BR2,CHC,2.0,BR2CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1875.0,BR2,HR1,7.0,BR2HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1875.0,BR2,NH1,2.0,BR2NH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1875.0,BR2,NY2,3.0,BR2NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1875.0,BR2,PH1,4.0,BR2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1875.0,BR2,PH2,4.0,BR2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1875.0,BR2,SL2,2.0,BR2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1875.0,CHC,ATL,5.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1875.0,CHC,HR1,5.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1875.0,CHC,KEO,2.0,CHCKEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1875.0,CHC,NY2,3.0,CHCNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1875.0,CHC,PH1,5.0,CHCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1875.0,CHC,PH2,5.0,CHCPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1875.0,CHC,SL1,2.0,CHCSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1875.0,CHC,SL2,5.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1875.0,HR1,ATL,5.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1875.0,HR1,BR2,3.0,BR2HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1875.0,HR1,CHC,5.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1875.0,HR1,NH1,4.0,HR1NH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1875.0,HR1,NY2,5.0,HR1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1875.0,HR1,PH1,4.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1875.0,HR1,PH2,3.0,HR1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1875.0,HR1,PH3,1.0,HR1PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1875.0,HR1,SL2,5.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1875.0,HR1,WS6,2.0,HR1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1875.0,KEO,ATL,1.0,ATLKEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1875.0,KEO,CHC,2.0,CHCKEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1875.0,KEO,NY2,1.0,KEONY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1875.0,KEO,SL1,2.0,KEOSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1875.0,KEO,SL2,2.0,KEOSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1875.0,NH1,ATL,4.0,ATLNH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1875.0,NH1,BR2,1.0,BR2NH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1875.0,NH1,CHC,3.0,CHCNH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1875.0,NH1,HR1,5.0,HR1NH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1875.0,NH1,NY2,3.0,NH1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1875.0,NH1,PH1,3.0,NH1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1875.0,NH1,PH2,2.0,NH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1875.0,NH1,PH3,1.0,NH1PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1875.0,NH1,SL2,3.0,NH1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1875.0,NH1,WS6,2.0,NH1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1875.0,NY2,ATL,5.0,ATLNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1875.0,NY2,BR2,4.0,BR2NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1875.0,NY2,CHC,3.0,CHCNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1875.0,NY2,HR1,5.0,HR1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1875.0,NY2,NH1,3.0,NH1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1875.0,NY2,PH1,4.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1875.0,NY2,PH2,4.0,NY2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1875.0,NY2,PH3,1.0,NY2PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1875.0,NY2,SL2,5.0,NY2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1875.0,PH1,ATL,4.0,ATLPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1875.0,PH1,BR2,3.0,BR2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1875.0,PH1,CHC,3.0,CHCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1875.0,PH1,HR1,3.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1875.0,PH1,NH1,4.0,NH1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1875.0,PH1,NY2,5.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1875.0,PH1,PH2,6.0,PH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1875.0,PH1,PH3,1.0,PH1PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1875.0,PH1,SL2,3.0,PH1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1875.0,PH1,WS6,3.0,PH1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1875.0,PH2,ATL,4.0,ATLPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1875.0,PH2,BR2,3.0,BR2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1875.0,PH2,CHC,5.0,CHCPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1875.0,PH2,HR1,5.0,HR1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1875.0,PH2,NH1,2.0,NH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1875.0,PH2,NY2,3.0,NY2PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1875.0,PH2,PH1,4.0,PH1PH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1875.0,PH2,PH3,1.0,PH2PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1875.0,PH2,SL2,5.0,PH2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1875.0,PH3,ATL,2.0,ATLPH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1875.0,PH3,NY2,1.0,NY2PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1875.0,PH3,PH1,2.0,PH1PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1875.0,PH3,PH2,2.0,PH2PH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1875.0,SL1,ATL,1.0,ATLSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1875.0,SL1,CHC,2.0,CHCSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1875.0,SL1,HR1,3.0,HR1SL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1875.0,SL1,KEO,1.0,KEOSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1875.0,SL1,NY2,2.0,NY2SL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1875.0,SL1,PH2,1.0,PH2SL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1875.0,SL1,SL2,1.0,SL1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1875.0,SL1,WS6,3.0,SL1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1875.0,SL2,ATL,5.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1875.0,SL2,CHC,5.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,1875.0,SL2,HR1,5.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1875.0,SL2,KEO,2.0,KEOSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1875.0,SL2,NY2,3.0,NY2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1875.0,SL2,PH1,4.0,PH1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1875.0,SL2,PH2,5.0,PH2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1875.0,SL2,SL1,1.0,SL1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1875.0,SL2,WS6,3.0,SL2WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1875.0,WS6,ATL,3.0,ATLWS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,1875.0,WS6,HR1,2.0,HR1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,1875.0,WS6,NH1,3.0,NH1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1875.0,WS6,PH1,2.0,PH1WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1875.0,WS6,PH2,2.0,PH2WS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1876.0,ATL,CHC,5.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1876.0,ATL,CN1,5.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,1876.0,ATL,HR1,6.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1876.0,ATL,LS1,5.0,ATLLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1876.0,ATL,NY2,5.0,ATLNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1876.0,ATL,PH1,5.0,ATLPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1876.0,ATL,SL2,5.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1876.0,CHC,ATL,5.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1876.0,CHC,CN1,5.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,1876.0,CHC,HR1,5.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1876.0,CHC,LS1,5.0,CHCLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1876.0,CHC,NY2,3.0,CHCNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1876.0,CHC,PH1,3.0,CHCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,1876.0,CHC,SL2,5.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1876.0,CN1,ATL,5.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1876.0,CN1,CHC,5.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,1876.0,CN1,HR1,5.0,CN1HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,1876.0,CN1,LS1,5.0,CN1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1876.0,CN1,NY2,3.0,CN1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1876.0,CN1,PH1,3.0,CN1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1876.0,CN1,SL2,4.0,CN1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,1876.0,HR1,ATL,4.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1876.0,HR1,CHC,5.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,1876.0,HR1,CN1,5.0,CN1HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1876.0,HR1,LS1,5.0,HR1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1876.0,HR1,NY2,3.0,HR1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1876.0,HR1,PH1,5.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1876.0,HR1,SL2,5.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1876.0,LS1,ATL,5.0,ATLLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1876.0,LS1,CHC,5.0,CHCLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1876.0,LS1,CN1,5.0,CN1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1876.0,LS1,HR1,5.0,HR1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1876.0,LS1,NY2,3.0,LS1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1876.0,LS1,PH1,3.0,LS1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,1876.0,LS1,SL2,5.0,LS1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1876.0,NY2,ATL,5.0,ATLNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1876.0,NY2,CHC,5.0,CHCNY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1876.0,NY2,CN1,5.0,CN1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1876.0,NY2,HR1,5.0,HR1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1876.0,NY2,LS1,5.0,LS1NY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1876.0,NY2,PH1,3.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1876.0,NY2,SL2,5.0,NY2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1876.0,PH1,ATL,5.0,ATLPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1876.0,PH1,CHC,5.0,CHCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1876.0,PH1,CN1,5.0,CN1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1876.0,PH1,HR1,5.0,HR1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1876.0,PH1,LS1,5.0,LS1PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1876.0,PH1,NY2,4.0,NY2PH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1876.0,PH1,SL2,5.0,PH1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1876.0,SL2,ATL,5.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1876.0,SL2,CHC,5.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1876.0,SL2,CN1,5.0,CN1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1876.0,SL2,HR1,5.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1876.0,SL2,LS1,5.0,LS1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1876.0,SL2,NY2,2.0,NY2SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1876.0,SL2,PH1,3.0,PH1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1877.0,ATL,CHC,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1877.0,ATL,CN1,6.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1877.0,ATL,HR1,8.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1877.0,ATL,LS1,6.0,ATLLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1877.0,ATL,SL2,6.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1877.0,CHC,ATL,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,1877.0,CHC,CN1,6.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1877.0,CHC,HR1,5.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1877.0,CHC,LS1,6.0,CHCLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1877.0,CHC,SL2,6.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1877.0,CN1,ATL,6.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1877.0,CN1,CHC,5.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1877.0,CN1,HR1,6.0,CN1HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1877.0,CN1,LS1,7.0,CN1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,1877.0,CN1,SL2,6.0,CN1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1877.0,HR1,ATL,4.0,ATLHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1877.0,HR1,CHC,7.0,CHCHR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1877.0,HR1,CN1,4.0,CN1HR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1877.0,HR1,LS1,6.0,HR1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1877.0,HR1,SL2,6.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1877.0,LS1,ATL,6.0,ATLLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1877.0,LS1,CHC,6.0,CHCLS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,1877.0,LS1,CN1,5.0,CN1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1877.0,LS1,HR1,6.0,HR1LS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,1877.0,LS1,SL2,6.0,LS1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1877.0,SL2,ATL,6.0,ATLSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,1877.0,SL2,CHC,6.0,CHCSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1877.0,SL2,CN1,6.0,CN1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,1877.0,SL2,HR1,6.0,HR1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1877.0,SL2,LS1,6.0,LS1SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,1878.0,ATL,CHC,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,1878.0,ATL,CN1,6.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1878.0,ATL,IN1,6.0,ATLIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1878.0,ATL,ML1,6.0,ATLML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1878.0,ATL,PRO,6.0,ATLPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,1878.0,CHC,ATL,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1878.0,CHC,CN1,6.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1878.0,CHC,IN1,9.0,CHCIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,1878.0,CHC,ML1,7.0,CHCML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,1878.0,CHC,PRO,7.0,CHCPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,1878.0,CN1,ATL,6.0,ATLCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1878.0,CN1,CHC,6.0,CHCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1878.0,CN1,IN1,6.0,CN1IN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1878.0,CN1,ML1,9.0,CN1ML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1878.0,CN1,PRO,6.0,CN1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1878.0,IN1,ATL,6.0,ATLIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1878.0,IN1,CHC,3.0,CHCIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1878.0,IN1,CN1,6.0,CN1IN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1878.0,IN1,ML1,6.0,IN1ML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1878.0,IN1,PRO,6.0,IN1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1878.0,ML1,ATL,6.0,ATLML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1878.0,ML1,CHC,5.0,CHCML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1878.0,ML1,CN1,3.0,CN1ML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1878.0,ML1,IN1,6.0,IN1ML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1878.0,ML1,PRO,5.0,ML1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1878.0,PRO,ATL,6.0,ATLPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1878.0,PRO,CHC,5.0,CHCPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1878.0,PRO,CN1,6.0,CN1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1878.0,PRO,IN1,6.0,IN1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1878.0,PRO,ML1,7.0,ML1PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1879.0,ATL,BFN,6.0,ATLBFN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,1879.0,ATL,CHC,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1879.0,ATL,CL2,6.0,ATLCL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
